Hispanic_Perdue,Hispanic_Ossoff,White_Perdue,White_Ossoff,Black_Perdue,Black_Ossoff,Asian_Perdue,Asian_Ossoff,Other_Perdue,Other_Ossoff
0.281711438,0.718288562,0.962813353,0.037186647,0.039628502,0.960371498,0.149044136,0.850955864,0.080240371,0.919759629
0.11427561,0.88572439,0.833338666,0.166661334,0.001338023,0.998661977,0.136722533,0.863277467,0.081660673,0.918339327
0.411641132,0.588358868,0.691392361,0.308607639,0.041369862,0.958630138,0.151599351,0.848400649,0.110487359,0.889512641
0.510105899,0.489894101,0.981256211,0.018743789,0.107539746,0.892460254,0.13105614,0.86894386,0.102355156,0.897644844
0.279542746,0.720457254,0.708786675,0.291213325,0.012360397,0.987639603,0.158234281,0.841765719,0.079092126,0.920907874
0.362769277,0.637230723,0.670941058,0.329058942,0.005778066,0.994221934,0.118217683,0.881782317,0.08151061,0.91848939
0.150870323,0.849129677,0.670860819,0.329139181,0.004923646,0.995076354,0.145921044,0.854078956,0.085247809,0.914752191
0.339542184,0.660457816,0.84055515,0.15944485,0.072790941,0.927209059,0.129947113,0.870052887,0.102650867,0.897349133
0.286738881,0.713261119,0.858612214,0.141387786,0.115945703,0.884054297,0.130974805,0.869025195,0.102845396,0.897154604
0.305789933,0.694210067,0.771703548,0.228296452,0.04238176,0.95761824,0.16453033,0.83546967,0.100001877,0.899998123
0.275671236,0.724328764,0.877103482,0.122896518,0.062845357,0.937154643,0.130537991,0.869462009,0.084160056,0.915839944
0.255613085,0.744386915,0.80941033,0.19058967,0.06752463,0.93247537,0.129818586,0.870181414,0.098721301,0.901278699
0.348225788,0.651774212,0.705158702,0.294841298,0.016230458,0.983769542,0.122930929,0.877069071,0.095866552,0.904133448
0.351629804,0.648370196,0.775225474,0.224774526,0.046112035,0.953887965,0.168520728,0.831479272,0.075935423,0.924064577
0.280851158,0.719148842,0.812701496,0.187298504,0.091126046,0.908873954,0.131656435,0.868343565,0.102337101,0.897662899
0.289551015,0.710448985,0.805679022,0.194320978,0.076646154,0.923353846,0.143424639,0.856575361,0.084978745,0.915021255
0.297785123,0.702214877,0.748834072,0.251165928,0.006714135,0.993285865,0.146118776,0.853881224,0.095669694,0.904330306
0.401793773,0.598206227,0.923628518,0.076371482,0.084960263,0.915039737,0.149030319,0.850969681,0.084843666,0.915156334
0.532064282,0.467935718,0.973394152,0.026605848,0.078639501,0.921360499,0.144238956,0.855761044,0.106302066,0.893697934
0.253408109,0.746591891,0.596561334,0.403438666,0.011501315,0.988498685,0.137446444,0.862553556,0.082053501,0.917946499
0.412028002,0.587971998,0.98631835,0.01368165,0.123229768,0.876770232,0.162530275,0.837469725,0.3132327,0.6867673
0.448436269,0.551563731,0.976502356,0.023497644,0.053724046,0.946275954,0.147425904,0.852574096,0.123259119,0.876740881
0.646675337,0.353324663,0.966400824,0.033599176,0.053259352,0.946740648,0.150966012,0.849033988,0.124904294,0.875095706
0.362416296,0.637583704,0.980324301,0.019675699,0.053542136,0.946457864,0.139228782,0.860771218,0.086935745,0.913064255
0.209521114,0.790478886,0.62126072,0.37873928,0.003348601,0.996651399,0.131919803,0.868080197,0.055417782,0.944582218
0.529582579,0.470417421,0.993567279,0.006432721,0.111584852,0.888415148,0.142909513,0.857090487,0.203012621,0.796987379
0.336542108,0.663457892,0.773775502,0.226224498,0.064749593,0.935250407,0.156438845,0.843561155,0.10545413,0.89454587
0.302913725,0.697086275,0.726252914,0.273747086,0.077898341,0.922101659,0.121548105,0.878451895,0.073033853,0.926966147
0.478751073,0.521248927,0.933542856,0.066457144,0.060092919,0.939907081,0.127899881,0.872100119,0.115859033,0.884140967
0.219443851,0.780556149,0.628382531,0.371617469,0.002586573,0.997413427,0.130601235,0.869398765,0.097950421,0.902049579
0.35625814,0.64374186,0.845593796,0.154406204,0.052371925,0.947628075,0.119326515,0.880673485,0.098417984,0.901582016
0.366471091,0.633528909,0.83681526,0.16318474,0.041541011,0.958458989,0.132970471,0.867029529,0.081737901,0.918262099
0.269488398,0.730511602,0.704199946,0.295800054,0.015973779,0.984026221,0.14134861,0.85865139,0.109983242,0.890016758
0.233904665,0.766095335,0.755938124,0.244061876,0.003555931,0.996444069,0.128186354,0.871813646,0.089777102,0.910222898
0.298643366,0.701356634,0.920853773,0.079146227,0.072871457,0.927128543,0.120693885,0.879306115,0.093306829,0.906693171
0.357931864,0.642068136,0.942398545,0.057601455,0.043884318,0.956115682,0.142783621,0.857216379,0.129483207,0.870516793
0.39080933,0.60919067,0.929244669,0.070755331,0.07965227,0.92034773,0.158684347,0.841315653,0.081639799,0.918360201
0.460951015,0.539048985,0.95133727,0.04866273,0.057120436,0.942879564,0.147772678,0.852227322,0.098859953,0.901140047
0.3488119,0.6511881,0.727563668,0.272436332,0.078496444,0.921503556,0.141177844,0.858822156,0.116689894,0.883310106
0.259021074,0.740978926,0.943147982,0.056852018,0.048154972,0.951845028,0.155564655,0.844435345,0.076721409,0.923278591
0.23684503,0.76315497,0.787842674,0.212157326,0.065072817,0.934927183,0.153426264,0.846573736,0.060084895,0.939915105
0.364114402,0.635885598,0.771098145,0.228901855,0.088719106,0.911280894,0.13170471,0.86829529,0.099624447,0.900375553
0.417667704,0.582332296,0.98553583,0.01446417,0.046480684,0.953519316,0.137123533,0.862876467,0.088108017,0.911891983
0.353936871,0.646063129,0.928547162,0.071452838,0.138356991,0.861643009,0.169268954,0.830731046,0.115416359,0.884583641
0.276530522,0.723469478,0.728400503,0.271599497,0.042317947,0.957682053,0.13323597,0.86676403,0.07762108,0.92237892
0.499278604,0.500721396,0.977658527,0.022341473,0.085633973,0.914366027,0.165654706,0.834345294,0.127658365,0.872341635
0.4795548,0.5204452,0.942527647,0.057472353,0.144918975,0.855081025,0.141044493,0.858955507,0.100146128,0.899853872
0.516595478,0.483404522,0.977406449,0.022593551,0.08990583,0.91009417,0.155836344,0.844163656,0.117737579,0.882262421
0.361885998,0.638114002,0.968696017,0.031303983,0.120267197,0.879732803,0.135170745,0.864829255,0.114989535,0.885010465
0.374863168,0.625136832,0.964206101,0.035793899,0.072192109,0.927807891,0.162737192,0.837262808,0.102184811,0.897815189
0.446133058,0.553866942,0.950754526,0.049245474,0.109978839,0.890021161,0.170585335,0.829414665,0.112540366,0.887459634
0.33064782,0.66935218,0.960774872,0.039225128,0.14909621,0.85090379,0.155257645,0.844742355,0.128458594,0.871541406
0.301114459,0.698885541,0.906134331,0.093865669,0.0697292,0.9302708,0.127524295,0.872475705,0.090739643,0.909260357
0.323750817,0.676249183,0.803434661,0.196565339,0.040632074,0.959367926,0.113675099,0.886324901,0.114979826,0.885020174
0.394434772,0.605565228,0.978661412,0.021338588,0.136759717,0.863240283,0.127772911,0.872227089,0.13220637,0.86779363
0.438161731,0.561838269,0.906536931,0.093463069,0.0690491,0.9309509,0.14949924,0.85050076,0.090288203,0.909711797
0.289033198,0.710966802,0.974065247,0.025934753,0.106928974,0.893071026,0.121756762,0.878243238,0.095742268,0.904257732
0.60630359,0.39369641,0.990385106,0.009614894,0.091271929,0.908728071,0.134449563,0.865550437,0.137887807,0.862112193
0.374961423,0.625038577,0.856832191,0.143167809,0.041017778,0.958982222,0.109742334,0.890257666,0.118676933,0.881323067
0.318612072,0.681387928,0.869129076,0.130870924,0.062855151,0.937144849,0.144924463,0.855075537,0.107082332,0.892917668
0.30854293,0.69145707,0.803918788,0.196081212,0.048516266,0.951483734,0.145925865,0.854074135,0.086144008,0.913855992
0.408380392,0.591619608,0.950321857,0.049678143,0.058811482,0.941188518,0.154710926,0.845289074,0.099754198,0.900245802
0.480851318,0.519148682,0.954644662,0.045355338,0.195920665,0.804079335,0.172021921,0.827978079,0.091884732,0.908115268
0.385192601,0.614807399,0.928737013,0.071262987,0.045572967,0.954427033,0.125820028,0.874179972,0.09633015,0.90366985
0.344659054,0.655340946,0.768164745,0.231835255,0.009905192,0.990094808,0.147815358,0.852184642,0.121458039,0.878541961
0.26572295,0.73427705,0.936337782,0.063662218,0.109531045,0.890468955,0.149519479,0.850480521,0.112500041,0.887499959
0.352333574,0.647666426,0.896066157,0.103933843,0.044324816,0.955675184,0.156713025,0.843286975,0.10133172,0.89866828
0.35735745,0.64264255,0.937079957,0.062920043,0.084720977,0.915279023,0.15055269,0.84944731,0.113389673,0.886610327
0.438636737,0.561363263,0.894125157,0.105874843,0.076450781,0.923549219,0.147245002,0.852754998,0.128406552,0.871593448
0.244972364,0.755027636,0.910519713,0.089480287,0.032934333,0.967065667,0.142637916,0.857362084,0.110276828,0.889723172
0.410592192,0.589407808,0.982876449,0.017123551,0.131701419,0.868298581,0.125682059,0.874317941,0.088442683,0.911557317
0.308671349,0.691328651,0.839517265,0.160482735,0.035137755,0.964862245,0.156943678,0.843056322,0.101579997,0.898420003
0.320730548,0.679269452,0.873948227,0.126051773,0.111723766,0.888276234,0.151957052,0.848042948,0.101482174,0.898517826
0.366269059,0.633730941,0.957891102,0.042108898,0.068042227,0.931957773,0.146942703,0.853057297,0.133303342,0.866696658
0.312010912,0.687989088,0.895697752,0.104302248,0.105919711,0.894080289,0.130915104,0.869084896,0.093803844,0.906196156
0.375267429,0.624732571,0.953400418,0.046599582,0.08420081,0.91579919,0.137924065,0.862075935,0.0979307,0.9020693
0.432308366,0.567691634,0.950768781,0.049231219,0.084578057,0.915421943,0.130532626,0.869467374,0.109049977,0.890950023
0.366486367,0.633513633,0.853363747,0.146636253,0.065629289,0.934370711,0.133600139,0.866399861,0.094580262,0.905419738
0.365957241,0.634042759,0.994796815,0.005203185,0.091300403,0.908699597,0.145860696,0.854139304,0.118509391,0.881490609
0.326885981,0.673114019,0.980165221,0.019834779,0.060220467,0.939779533,0.141098621,0.858901379,0.081081672,0.918918328
0.418712965,0.581287035,0.985126111,0.014873889,0.13592334,0.86407666,0.178946679,0.821053321,0.135754054,0.864245946
0.543695035,0.456304965,0.990590745,0.009409255,0.101705635,0.898294365,0.167379652,0.832620348,0.102912946,0.897087054
0.315088506,0.684911494,0.938141586,0.061858414,0.030772534,0.969227466,0.141457359,0.858542641,0.069522857,0.930477143
0.386991631,0.613008369,0.891661031,0.108338969,0.06162033,0.93837967,0.129136063,0.870863937,0.096772162,0.903227838
0.237007701,0.762992299,0.947237365,0.052762635,0.043433191,0.956566809,0.1326606,0.8673394,0.11688851,0.88311149
0.372468231,0.627531769,0.979324526,0.020675474,0.064785156,0.935214844,0.150608338,0.849391662,0.086400269,0.913599731
0.299326229,0.700673771,0.951016046,0.048983954,0.078242657,0.921757343,0.135430377,0.864569623,0.078433456,0.921566544
0.31603581,0.68396419,0.936810336,0.063189664,0.060873626,0.939126374,0.129142318,0.870857682,0.061096727,0.938903273
0.450866945,0.549133055,0.986767922,0.013232078,0.092942507,0.907057493,0.132280281,0.867719719,0.065937534,0.934062466
0.307759464,0.692240536,0.931552998,0.068447002,0.050084057,0.949915943,0.129351821,0.870648179,0.088993042,0.911006958
0.395043346,0.604956654,0.838055179,0.161944821,0.070456786,0.929543214,0.123158528,0.876841472,0.104243313,0.895756687
0.377155038,0.622844962,0.958675159,0.041324841,0.057409914,0.942590086,0.122437031,0.877562969,0.077704319,0.922295681
0.336546968,0.663453032,0.717403345,0.282596655,0.024815953,0.975184047,0.115182737,0.884817263,0.077474502,0.922525498
0.290245581,0.709754419,0.867939111,0.132060889,0.060209067,0.939790933,0.139756476,0.860243524,0.090022336,0.909977664
0.398577885,0.601422115,0.98412061,0.01587939,0.073899832,0.926100168,0.142601132,0.857398868,0.074545359,0.925454641
0.461421571,0.538578429,0.915089438,0.084910562,0.046891941,0.953108059,0.159590881,0.840409119,0.086625636,0.913374364
0.248022315,0.751977685,0.838167265,0.161832735,0.099012973,0.900987027,0.117522855,0.882477145,0.107889097,0.892110903
0.383863839,0.616136161,0.980799708,0.019200292,0.066146242,0.933853758,0.133138699,0.866861301,0.101646225,0.898353775
0.460382486,0.539617514,0.973797324,0.026202676,0.298041974,0.701958026,0.13314402,0.86685598,0.110019603,0.889980397
0.280672872,0.719327128,0.814250104,0.185749896,0.078604807,0.921395193,0.116805057,0.883194943,0.078508258,0.921491742
0.322003917,0.677996083,0.975245169,0.024754831,0.070589813,0.929410187,0.137611194,0.862388806,0.102187962,0.897812038
0.367077727,0.632922273,0.948119745,0.051880255,0.077532955,0.922467045,0.14674569,0.85325431,0.082380476,0.917619524
0.30797218,0.69202782,0.980492078,0.019507922,0.073463983,0.926536017,0.136583295,0.863416705,0.068870762,0.931129238
0.371643335,0.628356665,0.963398024,0.036601976,0.030110852,0.969889148,0.1451899,0.8548101,0.092458939,0.907541061
0.387610689,0.612389311,0.949062045,0.050937955,0.065075373,0.934924627,0.152534063,0.847465937,0.10210416,0.89789584
0.349337216,0.650662784,0.984737393,0.015262607,0.078785454,0.921214546,0.144134798,0.855865202,0.063468582,0.936531418
0.377555463,0.622444537,0.863041241,0.136958759,0.048523093,0.951476907,0.150169487,0.849830513,0.102808337,0.897191663
0.425740251,0.574259749,0.966438767,0.033561233,0.053052702,0.946947298,0.116904495,0.883095505,0.076261382,0.923738618
0.322960967,0.677039033,0.730361124,0.269638876,0.091623353,0.908376647,0.149713478,0.850286522,0.094901518,0.905098482
0.304237077,0.695762923,0.774048309,0.225951691,0.067331211,0.932668789,0.169708721,0.830291279,0.101888001,0.898111999
0.432195932,0.567804068,0.92447899,0.07552101,0.076125321,0.923874679,0.129467146,0.870532854,0.067832876,0.932167124
0.361393467,0.638606533,0.949670256,0.050329744,0.078945433,0.921054567,0.148677716,0.851322284,0.084477613,0.915522387
0.205689515,0.794310485,0.85003824,0.14996176,0.066194964,0.933805036,0.121432359,0.878567641,0.106929923,0.893070077
0.421734146,0.578265854,0.939949664,0.060050336,0.103445003,0.896554997,0.121401223,0.878598777,0.086826887,0.913173113
0.391098845,0.608901155,0.901271383,0.098728617,0.032798729,0.967201271,0.136551407,0.863448593,0.098062523,0.901937477
0.22834538,0.77165462,0.828520014,0.171479986,0.062038314,0.937961686,0.127090378,0.872909622,0.090685957,0.909314043
0.485652707,0.514347293,0.904265181,0.095734819,0.050639165,0.949360835,0.109907336,0.890092664,0.090487878,0.909512122
0.295196358,0.704803642,0.92544192,0.07455808,0.052802624,0.947197376,0.142861781,0.857138219,0.062540879,0.937459121
0.246433211,0.753566789,0.940185069,0.059814931,0.069965797,0.930034203,0.102298788,0.897701212,0.078619815,0.921380185
0.418117411,0.581882589,0.945868613,0.054131387,0.060482116,0.939517884,0.163766663,0.836233337,0.108543461,0.891456539
0.319766745,0.680233255,0.955855622,0.044144378,0.071905303,0.928094697,0.127320929,0.872679071,0.085773762,0.914226238
0.409339796,0.590660204,0.860791889,0.139208111,0.03546471,0.96453529,0.155481454,0.844518546,0.093510721,0.906489279
0.302891379,0.697108621,0.620737877,0.379262123,0.001142423,0.998857577,0.106146873,0.893853127,0.028995146,0.971004854
0.328432572,0.671567428,0.750947011,0.249052989,0.004980242,0.995019758,0.12691895,0.87308105,0.078336987,0.921663013
0.548239062,0.451760938,0.966127918,0.033872082,0.076903683,0.923096317,0.121964666,0.878035334,0.097293969,0.902706031
0.370347766,0.629652234,0.886121459,0.113878541,0.053537112,0.946462888,0.157446409,0.842553591,0.102087195,0.897912805
0.377858344,0.622141656,0.835533969,0.164466031,0.045288652,0.954711348,0.147529235,0.852470765,0.073171719,0.926828281
0.278396551,0.721603449,0.936467045,0.063532955,0.064919612,0.935080388,0.163647537,0.836352463,0.12345904,0.87654096
0.42022803,0.57977197,0.918300109,0.081699891,0.063870167,0.936129833,0.145960236,0.854039764,0.101680658,0.898319342
0.316184677,0.683815323,0.823541103,0.176458897,0.003948524,0.996051476,0.154475297,0.845524703,0.100663521,0.899336479
0.216624939,0.783375061,0.747576891,0.252423109,0.005444167,0.994555833,0.129667988,0.870332012,0.096315958,0.903684042
0.333375737,0.666624263,0.755175689,0.244824311,0.002626725,0.997373275,0.131607136,0.868392864,0.084972884,0.915027116
0.206026566,0.793973434,0.747928772,0.252071228,0.001010024,0.998989976,0.140652438,0.859347562,0.084276546,0.915723454
0.406202477,0.593797523,0.826378573,0.173621427,0.003952165,0.996047835,0.130823445,0.869176555,0.080238493,0.919761507
0.276425518,0.723574482,0.8812122,0.1187878,0.022064545,0.977935455,0.14564148,0.85435852,0.081132654,0.918867346
0.322160046,0.677839954,0.726314547,0.273685453,0.003500927,0.996499073,0.176089249,0.823910751,0.056056251,0.943943749
0.285463786,0.714536214,0.827510114,0.172489886,0.00122862,0.99877138,0.122879514,0.877120486,0.042323765,0.957676235
0.370188228,0.629811772,0.88873153,0.11126847,0.051133251,0.948866749,0.130753402,0.869246598,0.109511726,0.890488274
0.415212695,0.584787305,0.780962577,0.219037423,0.038332772,0.961667228,0.131108279,0.868891721,0.087421054,0.912578946
0.468589246,0.531410754,0.87278958,0.12721042,0.053236664,0.946763336,0.156735614,0.843264386,0.110982118,0.889017882
0.413857978,0.586142022,0.814322086,0.185677914,0.060869284,0.939130716,0.126893702,0.873106298,0.091495373,0.908504627
0.318136849,0.681863151,0.944202197,0.055797803,0.06492994,0.93507006,0.149569275,0.850430725,0.106150572,0.893849428
0.465154576,0.534845424,0.929279974,0.070720026,0.088866656,0.911133344,0.151376308,0.848623692,0.106437165,0.893562835
0.477000782,0.522999218,0.960793419,0.039206581,0.069876179,0.930123821,0.151842668,0.848157332,0.072783676,0.927216324
0.394268596,0.605731404,0.964139777,0.035860223,0.074632317,0.925367683,0.154126252,0.845873748,0.107356604,0.892643396
0.470893829,0.529106171,0.864016005,0.135983995,0.059524781,0.940475219,0.146849255,0.853150745,0.104511246,0.895488754
0.329878481,0.670121519,0.854505687,0.145494313,0.059845758,0.940154242,0.123502772,0.876497228,0.106262393,0.893737607
0.327633229,0.672366771,0.850972203,0.149027797,0.067834463,0.932165537,0.147255411,0.852744589,0.089117144,0.910882856
0.34680523,0.65319477,0.8747091,0.1252909,0.076371014,0.923628986,0.149851584,0.850148416,0.077873789,0.922126211
0.299938352,0.700061648,0.89851199,0.10148801,0.055832188,0.944167812,0.120811642,0.879188358,0.086982365,0.913017635
0.393384072,0.606615928,0.893369933,0.106630067,0.059513361,0.940486639,0.122303972,0.877696028,0.095771213,0.904228787
0.391039036,0.608960964,0.775390536,0.224609464,0.005854924,0.994145076,0.103908604,0.896091396,0.078681564,0.921318436
0.434989321,0.565010679,0.920088906,0.079911094,0.068674796,0.931325204,0.129009032,0.870990968,0.089272936,0.910727064
0.318459895,0.681540105,0.950722953,0.049277047,0.089458313,0.910541687,0.132494248,0.867505752,0.112752458,0.887247542
0.512880211,0.487119789,0.926504321,0.073495679,0.050260543,0.949739457,0.143960614,0.856039386,0.085455945,0.914544055
0.180776375,0.819223625,0.488059114,0.511940886,0.041819981,0.958180019,0.12822946,0.87177054,0.106907232,0.893092768
0.374845375,0.625154625,0.912595735,0.087404265,0.082869268,0.917130732,0.114190675,0.885809325,0.096019179,0.903980821
0.301744239,0.698255761,0.879414051,0.120585949,0.052576436,0.947423564,0.125038334,0.874961666,0.096832211,0.903167789
0.417010013,0.582989987,0.821579939,0.178420061,0.082849321,0.917150679,0.164625586,0.835374414,0.113931034,0.886068966
0.347913387,0.652086613,0.896141933,0.103858067,0.089032239,0.910967761,0.119093942,0.880906058,0.070525105,0.929474895
0.241202293,0.758797707,0.62573369,0.37426631,0.045618827,0.954381173,0.126120564,0.873879436,0.088367074,0.911632926
0.3075381,0.6924619,0.836538499,0.163461501,0.0465833,0.9534167,0.109183287,0.890816713,0.095524789,0.904475211
0.380535203,0.619464797,0.703539785,0.296460215,0.074988735,0.925011265,0.118423049,0.881576951,0.104453217,0.895546783
0.27075897,0.72924103,0.659488973,0.340511027,0.021229096,0.978770904,0.123045481,0.876954519,0.075618793,0.924381207
0.393437398,0.606562602,0.724324393,0.275675607,0.058761487,0.941238513,0.12033724,0.87966276,0.10433342,0.89566658
0.324371788,0.675628212,0.915328712,0.084671288,0.081993613,0.918006387,0.159773316,0.840226684,0.070956067,0.929043933
0.232885471,0.767114529,0.975718374,0.024281626,0.093594353,0.906405647,0.149515709,0.850484291,0.094229763,0.905770237
0.322245768,0.677754232,0.853916795,0.146083205,0.049112525,0.950887475,0.136115494,0.863884506,0.119158181,0.880841819
0.377008379,0.622991621,0.976024585,0.023975415,0.084707311,0.915292689,0.172908043,0.827091957,0.085124678,0.914875322
0.370953082,0.629046918,0.894779304,0.105220696,0.054483336,0.945516664,0.15084948,0.84915052,0.082022038,0.917977962
0.392382951,0.607617049,0.893321557,0.106678443,0.048079691,0.951920309,0.132485566,0.867514434,0.086598291,0.913401709
0.335591543,0.664408457,0.816419198,0.183580802,0.034063698,0.965936302,0.187673372,0.812326628,0.089701916,0.910298084
0.372102714,0.627897286,0.953340469,0.046659531,0.101886668,0.898113332,0.147312164,0.852687836,0.105093661,0.894906339
0.37835725,0.62164275,0.975515349,0.024484651,0.054421682,0.945578318,0.169168897,0.830831103,0.087539199,0.912460801
0.351209647,0.648790353,0.758752856,0.241247144,0.071234425,0.928765575,0.132573495,0.867426505,0.112294658,0.887705342
0.329028181,0.670971819,0.705419775,0.294580225,0.063220613,0.936779387,0.153221683,0.846778317,0.098766472,0.901233528
0.294184205,0.705815795,0.922412941,0.077587059,0.09047901,0.90952099,0.144385456,0.855614544,0.092627127,0.907372873
0.355727006,0.644272994,0.886961448,0.113038552,0.103161117,0.896838883,0.146730942,0.853269058,0.152184818,0.847815182
0.372282201,0.627717799,0.941835385,0.058164615,0.045476453,0.954523547,0.140831851,0.859168149,0.100511997,0.899488003
0.377548587,0.622451413,0.912226586,0.087773414,0.059284616,0.940715384,0.138708196,0.861291804,0.109319692,0.890680308
0.349513928,0.650486072,0.63421683,0.36578317,0.022767168,0.977232832,0.143551106,0.856448894,0.091361458,0.908638542
0.401785503,0.598214497,0.758164845,0.241835155,0.063888684,0.936111316,0.115153762,0.884846238,0.105937495,0.894062505
0.324034918,0.675965082,0.822784151,0.177215849,0.021768804,0.978231196,0.139122447,0.860877553,0.100785621,0.899214379
0.435422528,0.564577472,0.881078963,0.118921037,0.053407613,0.946592387,0.126469171,0.873530829,0.089092554,0.910907446
0.285952431,0.714047569,0.953672356,0.046327644,0.059039517,0.940960483,0.135031916,0.864968084,0.104323564,0.895676436
0.34722625,0.65277375,0.900338694,0.099661306,0.099804096,0.900195904,0.149039509,0.850960491,0.099698592,0.900301408
0.33342617,0.66657383,0.85342169,0.14657831,0.054844076,0.945155924,0.151031591,0.848968409,0.094660952,0.905339048
0.37930469,0.62069531,0.756861187,0.243138813,0.012965225,0.987034775,0.139584574,0.860415426,0.094948884,0.905051116
0.36154705,0.63845295,0.905827706,0.094172294,0.064272596,0.935727404,0.140294694,0.859705306,0.093051252,0.906948748
0.315287834,0.684712166,0.871626413,0.128373587,0.078359803,0.921640197,0.128248823,0.871751177,0.09127232,0.90872768
0.363445467,0.636554533,0.679587237,0.320412763,0.014502673,0.985497327,0.14509169,0.85490831,0.083624076,0.916375924
0.321897076,0.678102924,0.931930862,0.068069138,0.068048323,0.931951677,0.113112724,0.886887276,0.079070678,0.920929322
0.39325679,0.60674321,0.885997205,0.114002795,0.048627971,0.951372029,0.12943576,0.87056424,0.057200177,0.942799823
0.252600499,0.747399501,0.696416621,0.303583379,0.018716061,0.981283939,0.130595172,0.869404828,0.067353737,0.932646263
0.314003782,0.685996218,0.735906975,0.264093025,0.040679724,0.959320276,0.145698312,0.854301688,0.080347521,0.919652479
0.312750357,0.687249643,0.828939972,0.171060028,0.046693338,0.953306662,0.115976634,0.884023366,0.068143717,0.931856283
0.411456298,0.588543702,0.70587196,0.29412804,0.059376581,0.940623419,0.123536189,0.876463811,0.092231554,0.907768446
0.422148264,0.577851736,0.7012068,0.2987932,0.031980135,0.968019865,0.145045873,0.854954127,0.07670363,0.92329637
0.381277762,0.618722238,0.831265966,0.168734034,0.058784401,0.941215599,0.093268017,0.906731983,0.120443814,0.879556186
0.34135729,0.65864271,0.878886658,0.121113342,0.089106481,0.910893519,0.144543349,0.855456651,0.11192391,0.88807609
0.339323679,0.660676321,0.927326733,0.072673267,0.060819893,0.939180107,0.129968535,0.870031465,0.071481984,0.928518016
0.433372051,0.566627949,0.90802177,0.09197823,0.083234318,0.916765682,0.113581637,0.886418363,0.111286994,0.888713006
0.281053795,0.718946205,0.856394529,0.143605471,0.072139305,0.927860695,0.148471945,0.851528055,0.078431003,0.921568997
0.356897839,0.643102161,0.893574174,0.106425826,0.06198825,0.93801175,0.126592686,0.873407314,0.104397822,0.895602178
0.324142254,0.675857746,0.939034005,0.060965995,0.055870727,0.944129273,0.106240157,0.893759843,0.086179347,0.913820653
0.251052322,0.748947678,0.957508594,0.042491406,0.051131214,0.948868786,0.124110344,0.875889656,0.104860223,0.895139777
0.306010855,0.693989145,0.908104466,0.091895534,0.039106846,0.960893154,0.160257954,0.839742046,0.095609179,0.904390821
0.42452425,0.57547575,0.910984896,0.089015104,0.042719169,0.957280831,0.103776713,0.896223287,0.080509183,0.919490817
0.314867273,0.685132727,0.887992579,0.112007421,0.053126218,0.946873782,0.099707742,0.900292258,0.081559499,0.918440501
0.432476526,0.567523474,0.971392697,0.028607303,0.063546836,0.936453164,0.112560379,0.887439621,0.086646278,0.913353722
0.465166598,0.534833402,0.963158685,0.036841315,0.057289598,0.942710402,0.125384323,0.874615677,0.091299638,0.908700362
0.201862744,0.798137256,0.946844647,0.053155353,0.03926186,0.96073814,0.097339646,0.902660354,0.054181867,0.945818133
0.234994562,0.765005438,0.91927651,0.08072349,0.069074816,0.930925184,0.143969721,0.856030279,0.100250462,0.899749538
0.356894455,0.643105545,0.957304739,0.042695261,0.047569172,0.952430828,0.154946977,0.845053023,0.08346376,0.91653624
0.384106019,0.615893981,0.867472249,0.132527751,0.10404959,0.89595041,0.163736025,0.836263975,0.098007011,0.901992989
0.458848585,0.541151415,0.964508862,0.035491138,0.066330486,0.933669514,0.091652284,0.908347716,0.086521382,0.913478618
0.281816332,0.718183668,0.973464858,0.026535142,0.068524025,0.931475975,0.137421323,0.862578677,0.059281178,0.940718822
0.309105398,0.690894602,0.966510664,0.033489336,0.065338719,0.934661281,0.152877153,0.847122847,0.070991146,0.929008854
0.425830327,0.574169673,0.961761017,0.038238983,0.058157348,0.941842652,0.153823111,0.846176889,0.115612878,0.884387122
0.573229609,0.426770391,0.967267027,0.032732973,0.040739175,0.959260825,0.112286401,0.887713599,0.073609361,0.926390639
0.235618531,0.764381469,0.947020052,0.052979948,0.076452997,0.923547003,0.148223254,0.851776746,0.058483593,0.941516407
0.253873094,0.746126906,0.878633656,0.121366344,0.058652291,0.941347709,0.125780654,0.874219346,0.068995919,0.931004081
0.336421318,0.663578682,0.860246368,0.139753632,0.027279714,0.972720286,0.1185522,0.8814478,0.086467405,0.913532595
0.428130503,0.571869497,0.873275093,0.126724907,0.08451644,0.91548356,0.14389874,0.85610126,0.108063811,0.891936189
0.423450816,0.576549184,0.932731779,0.067268221,0.054325933,0.945674067,0.119951086,0.880048914,0.075099601,0.924900399
0.33981655,0.66018345,0.792937659,0.207062341,0.015267687,0.984732313,0.180761853,0.819238147,0.086136901,0.913863099
0.390790678,0.609209322,0.947704354,0.052295646,0.065440688,0.934559312,0.117980141,0.882019859,0.092759531,0.907240469
0.387135171,0.612864829,0.967544722,0.032455278,0.047186949,0.952813051,0.150481451,0.849518549,0.085682784,0.914317216
0.271787966,0.728212034,0.830727477,0.169272523,0.050880929,0.949119071,0.142299866,0.857700134,0.098498526,0.901501474
0.436090756,0.563909244,0.977295939,0.022704061,0.062512328,0.937487672,0.104435311,0.895564689,0.074066527,0.925933473
0.233659003,0.766340997,0.789585825,0.210414175,0.002830709,0.997169291,0.018922264,0.981077736,0.04326637,0.95673363
